psgc;income_class;year;current_operating_income_local_tax_real_property_general;current_operating_income_local_tax_real_property_special_education;current_operating_income_local_tax_real_property_total;current_operating_income_local_tax_business;current_operating_income_local_tax_other;current_operating_income_local_tax_total;current_operating_income_local_nontax_regulatory_fees;current_operating_income_local_nontax_service_user_charges;current_operating_income_local_nontax_economic_enterprise_receipts;current_operating_income_local_nontax_other_receipts;current_operating_income_local_nontax_total;current_operating_income_local_total;current_operating_income_external_national_tax_allotment;current_operating_income_external_national_tax_other_shares;current_operating_income_external_interlocal_transfers;current_operating_income_external_extraordinary_donations;current_operating_income_external_total;current_operating_income_total;current_operating_expenditures_general_public_services;current_operating_expenditures_social_services_manpower_development;current_operating_expenditures_social_services_health_nutrition_population;current_operating_expenditures_social_services_labor_employment;current_operating_expenditures_social_services_housing_community_development;current_operating_expenditures_social_services_welfare;current_operating_expenditures_social_services_total;current_operating_expenditures_economic_services;current_operating_expenditures_debt_services;current_operating_expenditures_total;net_operating_income;non_income_receipts_capital_investment_asset_sale_proceeds;non_income_receipts_capital_investment_others_debt_securities_sales_proceeds;non_income_receipts_capital_investment_loans_receivable_collections;non_income_receipts_capital_investment_total;non_income_receipts_loans_borrowings_loans_acquisitions;non_income_receipts_loans_borrowings_bonds_issuance;non_income_receipts_loans_borrowings_total;non_income_receipts_others;non_income_receipts_total;nonoperating_expenditures_capital_investment_property_plant_equipment;nonoperating_expenditures_capital_investment_other_entities_debt_securities;nonoperating_expenditures_capital_investment_other_entities_grant_loan;nonoperating_expenditures_capital_investment_total;nonoperating_expenditures_debt_service_loan_amortization_payment;nonoperating_expenditures_debt_service_retirement_bonds_redemption_debt_securities;nonoperating_expenditures_debt_service_total;nonoperating_expenditures_other;nonoperating_expenditures_total;funds_net_increase;cash_balance_beginning;fund_available;accounts_payable_payment_of_prior_years;continuing_appropriation;fund_balance
0630200000;1st;2023;373870102.99;323936869.05;697806972.04;495518998.27;93114998.05;1286440968.36;130060214.32;63067470.96;153396809.65;63222622.02;409747116.95;1696188085.31;1784343131.04;79896696.28;0.00;0.00;1864239827.32;3560427912.63;1303290102.05;97363372.48;179228550.98;0.00;49685162.98;53836756.21;380113842.65;112993490.58;69993115.75;1866390551.03;1694037361.60;15006326.40;0.00;4405787.22;19412113.62;0.00;0.00;0.00;0.00;19412113.62;349078236.82;0.00;0.00;349078236.82;0.00;0.00;0.00;0.00;349078236.82;1364371238.40;1785142312.09;3149513550.49;404129193.77;152095364.59;2593288992.13
0604502000;2nd;2023;14854254.19;10611431.70;25465685.89;44248787.29;5737689.53;75452162.71;14971721.28;80208938.46;0.00;6990591.48;102171251.22;177623413.93;1206278181.96;627169.08;9423029.52;719236.41;1217047616.97;1394671030.90;455181575.16;102445155.21;251448708.88;0.00;0.00;100248311.32;454142175.41;230166816.45;3370000.00;1142860567.02;251810463.88;0.00;0.00;0.00;0.00;31411988.49;0.00;31411988.49;12591794.72;44003783.21;197645296.08;0.00;0.00;197645296.08;17352620.56;0.00;17352620.56;20187477.29;235185393.93;60628853.16;501021214.74;561650067.90;55740066.46;130946887.50;374963113.94
0604504000;2nd;2023;83483752.81;85678714.49;169162467.30;38889715.59;7472565.33;215524748.22;11983845.47;11207258.51;8962593.96;395460.05;32549157.99;248073906.21;1285653402.96;0.00;0.00;0.00;1285653402.96;1533727309.17;855855521.85;51032467.34;115251084.83;0.00;0.00;32803566.93;199087119.10;111467876.73;33121334.52;1199531852.20;334195456.97;0.00;0.00;3545276.00;3545276.00;254443876.28;0.00;254443876.28;942889.00;258932041.28;188765057.12;0.00;0.00;188765057.12;0.00;0.00;0.00;0.00;188765057.12;404362441.13;680523765.78;1084886206.91;51575801.89;416017307.16;617293097.86
0604509000;4th;2023;11033977.50;15762824.27;26796801.77;22681569.75;2642852.51;52121224.03;4456289.17;17244513.14;15105349.90;2615917.45;39422069.66;91543293.69;754899957.96;204130.57;67094015.78;0.00;822198104.31;913741398.00;488777906.79;5834866.64;136179869.82;0.00;5698677.35;16787368.59;164500782.40;42017241.94;28144327.52;723440258.65;190301139.35;0.00;0.00;0.00;0.00;79229271.90;0.00;79229271.90;41588174.57;120817446.47;146840540.80;0.00;0.00;146840540.80;71878625.12;0.00;71878625.12;41587985.05;260307150.97;50811434.85;428115741.21;478927176.06;35288482.11;85208799.45;358429894.50
0604510000;3rd;2023;5230368.56;7471955.08;12702323.64;11742563.26;1717778.17;26162665.07;4070430.51;1207394.00;5759874.76;151792.40;11189491.67;37352156.74;1006883478.00;380172.86;3868062.25;490799.97;1011622513.08;1048974669.82;312146064.89;11563339.48;65717360.04;0.00;2878085.20;275018292.75;355177077.47;63800437.77;21563454.69;752687034.82;296287635.00;0.00;0.00;0.00;0.00;171815137.59;0.00;171815137.59;7034895.73;178850033.32;129636338.53;0.00;0.00;129636338.53;52198401.75;0.00;52198401.75;100095063.26;281929803.54;193207864.78;583775938.11;776983802.89;42046782.84;241474029.29;493462990.76
0631000000;1st;2023;683363282.37;495033912.29;1178397194.66;822113527.71;118977086.85;2119487809.22;85001408.71;105207351.07;106118824.25;37965796.16;334293380.19;2453781189.41;1370872394.04;40039883.57;0.00;89377120.00;1500289397.61;3954070587.02;1438975351.37;183084165.24;199163523.49;0.00;163338177.06;147935328.30;693521194.09;287185681.76;47407779.73;2467090006.95;1486980580.07;0.00;0.00;0.00;0.00;399892552.56;0.00;399892552.56;0.00;399892552.56;187874060.46;0.00;0.00;187874060.46;119526429.86;0.00;119526429.86;0.00;307400490.32;1579472642.31;4410814444.09;5990287086.40;938612890.87;1044842874.07;4006831321.46
0604515000;1st;2023;8780584.04;12543691.17;21324275.21;70307244.35;5597652.41;97229171.97;7973661.02;3110879.10;27166139.51;5896125.39;44146805.02;141375976.99;1581389379.00;367560.59;0.00;58556180.28;1640313119.87;1781689096.86;529455451.08;17260030.87;111096908.88;1216561.86;120000.00;130620218.63;260313720.24;120570670.57;0.00;910339841.89;871349254.97;158750.00;0.00;417279.51;576029.51;0.00;0.00;0.00;4748352.50;5324382.01;37122210.55;0.00;0.00;37122210.55;0.00;0.00;0.00;109968551.39;147090761.94;729582875.04;2427104505.26;3156687380.30;247574781.61;527573401.10;2381539197.59
0604516000;4th;2023;62701945.65;44661426.86;107363372.51;30300598.98;2230246.84;139894218.33;7992185.23;13610753.52;0.00;1542813.61;23145752.36;163039970.69;625909941.00;0.00;42830736.70;50000.00;668790677.70;831830648.39;393881896.58;37489733.10;38240419.43;2976557.26;0.00;41456546.45;120163256.24;73724974.69;2618703.24;590388830.75;241441817.64;0.00;0.00;300000.00;300000.00;0.00;0.00;0.00;213981.92;513981.92;115919125.16;0.00;0.00;115919125.16;7365178.14;0.00;7365178.14;67734436.83;191018740.13;50937059.43;396703876.31;447640935.74;60882066.27;32363185.98;354395683.49
0603035000;4th;2023;21385077.71;30550106.89;51935184.60;32838044.05;4243653.59;89016882.24;3596001.89;10230367.75;34418856.03;240030.54;48485256.21;137502138.45;810018603.96;0.00;0.00;110370646.73;920389250.69;1057891389.14;514935718.44;64394728.42;41288361.49;0.00;14081839.50;32796086.36;152561015.77;160749928.03;0.00;828246662.24;229644726.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160602975.04;0.00;0.00;160602975.04;0.00;0.00;0.00;0.00;160602975.04;69041751.86;584026312.68;653068064.54;213380689.76;0.00;439687374.78
0601914000;3rd;2023;25797711.18;24898148.47;50695859.65;225378713.00;17738540.00;293813112.65;23949671.00;12388371.00;66906629.80;4363800.12;107608471.92;401421584.57;812978319.96;36276.00;0.00;0.00;813014595.96;1214436180.53;273542645.44;37572628.59;72026684.84;0.00;580962.28;399194645.61;509374921.32;165275204.03;126992.78;948319763.57;266116416.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15707411.00;15707411.00;105456481.04;0.00;0.00;105456481.04;7982484.68;0.00;7982484.68;0.00;113438965.72;168384862.24;787523668.42;955908530.66;140385699.89;287757692.05;527765138.72
0604523000;3rd;2023;19297861.96;27568374.24;46866236.20;30620404.13;3571671.59;81058311.92;12762227.66;81334683.53;33770659.29;3097861.84;130965432.32;212023744.24;1031706702.00;298781.00;22000000.00;0.00;1054005483.00;1266029227.24;409894224.23;17425839.71;168622327.50;0.00;0.00;10616319.37;196664486.58;156548242.81;49074197.02;812181150.64;453848076.60;0.00;0.00;0.00;0.00;253926003.76;0.00;253926003.76;68646660.66;322572664.42;262752299.64;0.00;0.00;262752299.64;32466314.56;0.00;32466314.56;261644812.70;556863426.90;219557314.12;399197676.90;618754991.02;139050638.03;43411573.79;436292779.20
0604524000;2nd;2023;66458896.58;78953987.18;145412883.76;68866855.35;7720884.40;222000623.51;13475584.93;15680151.15;292608498.72;27992137.39;349756372.19;571756995.70;1143103080.00;938614.19;0.00;0.00;1144041694.19;1715798689.89;415598697.42;25442983.65;77462803.84;3529387.63;55482391.36;91056566.61;252974133.09;420001858.80;0.00;1088574689.31;627224000.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93874960.44;93874960.44;165231650.34;0.00;0.00;165231650.34;0.00;0.00;0.00;177661548.11;342893198.45;378205762.57;1079158390.80;1457364153.37;105610646.19;232298836.07;1119454671.11
0604526000;3rd;2023;28963248.12;41376068.73;70339316.85;66709806.35;9138094.16;146187217.36;17159103.58;20559844.32;0.00;930560.01;38649507.91;184836725.27;853876164.00;0.00;0.00;30.00;853876194.00;1038712919.27;612875490.00;34648592.11;47498145.73;0.00;0.00;178478200.89;260624938.73;123999476.12;7938478.86;1005438383.71;33274535.56;0.00;0.00;96775.00;96775.00;89979963.78;0.00;89979963.78;26789453.41;116866192.19;103608488.14;0.00;0.00;103608488.14;33862147.78;0.00;33862147.78;33892244.97;171362880.89;-21222153.14;386895469.05;365673315.91;10422819.72;137042123.23;218208372.96
0604527000;4th;2023;6261075.05;8944392.87;15205467.92;10388625.90;1315717.37;26909811.19;3754132.53;9704644.00;0.00;701508.44;14160284.97;41070096.16;929727093.00;118541.21;0.00;0.00;929845634.21;970915730.37;475061610.44;5141563.00;92790888.51;0.00;1398114.16;66889355.43;166219921.10;133684307.35;13157169.84;788123008.73;182792721.64;0.00;0.00;20000.00;20000.00;96003348.31;0.00;96003348.31;2017148.94;98040497.25;285102642.66;0.00;0.00;285102642.66;30571641.72;0.00;30571641.72;68066975.74;383741260.12;-102908041.23;215790562.51;112882521.28;35782951.13;45160664.73;31938905.42
0604528000;4th;2023;50087063.12;71552947.30;121640010.42;65198446.88;14104523.01;200942980.31;7889175.90;14051846.09;0.00;3314543.52;25255565.51;226198545.82;791949813.00;1683165.07;0.00;0.00;793632978.07;1019831523.89;347580695.60;68872309.40;90072151.48;0.00;20693103.20;57826436.58;237464000.66;56317874.76;8445644.44;649808215.46;370023308.43;0.00;0.00;0.00;0.00;58954500.00;0.00;58954500.00;3302307.77;62256807.77;119161384.14;0.00;0.00;119161384.14;890625.00;0.00;890625.00;0.00;120052009.14;312228107.06;848268916.90;1160497023.96;175147270.39;237421431.54;747928322.03
0604531000;4th;2023;11605728.11;16579611.58;28185339.69;53872789.18;4322208.12;86380336.99;12363405.93;14064320.03;28481038.79;5807848.29;60716613.04;147096950.03;671349909.96;462296.20;0.00;0.00;671812206.16;818909156.19;359285735.42;48957342.00;61334187.78;0.00;12390087.38;146346772.73;269028389.89;78170743.83;6437624.80;712922493.94;105986662.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;181001996.17;0.00;0.00;181001996.17;27508045.45;0.00;27508045.45;144339623.23;352849664.85;-246863002.60;1025122133.42;778259130.82;127477215.86;82519219.91;568262695.05
0704604000;3rd;2023;33907673.75;26215801.99;60123475.74;18917024.72;2288488.09;81328988.55;5208449.64;1945531.38;15463565.24;5804679.95;28422226.21;109751214.76;882470657.04;326727.24;33602806.89;0.00;916400191.17;1026151405.93;264309737.35;7975145.48;68520314.94;5443419.77;0.00;25798618.90;107737499.09;116715909.02;0.00;488763145.46;537388260.47;0.00;0.00;0.00;0.00;112500000.00;0.00;112500000.00;63368275.52;175868275.52;222118567.68;0.00;0.00;222118567.68;0.00;0.00;0.00;298319610.62;520438178.30;192818357.69;2015083246.52;2207901604.21;118299912.54;128821810.90;1960779880.77
0704606000;2nd;2023;11449278.95;15907307.99;27356586.94;35112702.49;4456634.40;66925923.83;9683709.24;14418553.16;13037648.09;6792925.54;43932836.03;110858759.86;1419914498.04;0.00;0.00;0.00;1419914498.04;1530773257.90;578099747.04;8350656.30;72463470.30;0.00;0.00;33424511.40;114238638.00;272070691.74;28995657.47;993404734.25;537368523.65;0.00;0.00;0.00;0.00;56971145.26;0.00;56971145.26;43154183.09;100125328.35;197286748.71;0.00;0.00;197286748.71;24906543.68;0.00;24906543.68;102179391.02;324372683.41;313121168.59;1592014770.70;1905135939.29;292481010.37;174834878.46;1437820050.46
0702211000;6th;2023;5378245.79;7765672.41;13143918.20;39569423.27;5413590.21;58126931.68;12251124.98;18621874.60;51370055.75;2742976.48;84986031.81;143112963.49;632186949.96;158625.25;0.00;0.00;632345575.21;775458538.70;408506092.95;12025135.13;28394521.64;0.00;0.00;18820107.77;59239764.54;58780990.44;6585858.86;533112706.79;242345831.91;0.00;0.00;0.00;0.00;104710699.95;0.00;104710699.95;17500.00;104728199.95;156688635.62;0.00;0.00;156688635.62;23168124.71;0.00;23168124.71;18786564.76;198643325.09;148430706.77;304527184.24;452957891.01;107352020.59;149134799.01;196471071.41
0704608000;4th;2023;3799323.60;3514937.92;7314261.52;10665281.49;1169930.50;19149473.51;5761785.13;11340123.69;11736773.00;3941653.52;32780335.34;51929808.85;649803096.00;0.00;0.00;398020.93;650201116.93;702130925.78;309835866.11;4431584.99;29440344.56;0.00;0.00;13566841.87;47438771.42;49424994.90;1183228.04;407882860.47;294248065.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;26638699.36;26638699.36;66191760.07;0.00;0.00;66191760.07;8504795.40;0.00;8504795.40;232754736.87;307451292.34;13435472.33;587291055.16;600726527.49;28885536.24;55032078.03;516808913.22
0702214000;5th;2023;6583244.97;9404635.66;15987880.63;79354391.28;5901154.64;101243426.55;12140193.62;11347605.24;110599018.79;733321.29;134820138.94;236063565.49;748621155.96;125615.14;0.00;0.00;748746771.10;984810336.59;312820229.16;7256537.75;39827400.39;0.00;0.00;12536828.11;59620766.25;42819139.40;32222688.28;447482823.09;537327513.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19770670.63;19770670.63;37355394.40;0.00;0.00;37355394.40;71742799.08;0.00;71742799.08;101726534.75;210824728.23;346273455.90;1403963208.01;1750236663.91;42982796.01;165365938.12;1541887929.78
0730600000;1st;2023;595049523.72;425034893.44;1020084417.16;2066804247.66;446040356.50;3532929021.32;270939060.29;597992647.14;0.00;224278313.61;1093210021.04;4626139042.36;2734896986.04;413997913.92;1205068750.34;52847.39;4354016497.69;8980155540.05;5352061269.10;702535873.09;1120148098.50;0.00;665067392.29;760342532.88;3248093896.76;615283497.66;0.00;9215438663.52;-235283123.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21221288.28;0.00;0.00;21221288.28;0.00;0.00;0.00;0.00;21221288.28;-256504411.75;8404271793.86;8147767382.11;984286471.54;0.00;7163480910.57
0702223000;3rd;2023;22690206.95;32414581.37;55104788.32;79035591.09;18597568.24;152737947.65;14241222.91;11012397.78;95651891.42;6969614.22;127875126.33;280613073.98;779176881.96;24844853.95;0.00;0.00;804021735.91;1084634809.89;460639013.97;8009312.01;89906947.11;1681120.96;0.00;69961995.03;169559375.11;226644571.97;16048237.46;872891198.51;211743611.38;0.00;0.00;0.00;0.00;67958460.00;0.00;67958460.00;0.00;67958460.00;133497402.38;0.00;0.00;133497402.38;45740653.44;0.00;45740653.44;0.00;179238055.82;100464015.56;792428853.76;892892869.32;58806646.84;125481785.15;708604437.33
0704610000;3rd;2023;41433697.02;42516945.30;83950642.32;206914090.02;31196423.64;322061155.98;51090501.90;18446022.61;57131885.41;11179393.75;137847803.67;459908959.65;643655715.00;41015792.58;0.00;2000.00;684673507.58;1144582467.23;374643791.43;40255257.02;50742516.07;0.00;0.00;54002436.30;145000209.39;102228338.17;0.00;621872338.99;522710128.24;0.00;0.00;274841.45;274841.45;0.00;0.00;0.00;31094558.56;31369400.01;29769564.98;0.00;0.00;29769564.98;0.00;0.00;0.00;111283683.16;141053248.14;413026280.11;2183416059.52;2596442339.63;76018799.99;209428341.95;2310995197.69
0704611000;5th;2023;2413120.39;3447314.85;5860435.24;9787060.95;1921233.40;17568729.59;2947857.71;27120977.68;0.00;533750.10;30602585.49;48171315.08;1004076369.00;0.00;34165918.49;0.00;1038242287.49;1086413602.57;360221795.21;3840702.07;34862644.58;0.00;0.00;92334556.90;131037903.55;89523854.77;28280642.11;609064195.64;477349406.93;0.00;0.00;0.00;0.00;148575662.29;0.00;148575662.29;2416813.50;150992475.79;222520290.93;0.00;0.00;222520290.93;25274624.49;0.00;25274624.49;113759964.84;361554880.26;266787002.46;1308052373.39;1574839375.85;122858016.69;268866733.06;1183114626.10
0731100000;1st;2023;212403425.21;187892901.81;400296327.02;894854443.78;277501066.18;1572651836.98;97263625.38;91765015.75;16729328.15;42428211.59;248186180.87;1820838017.85;1440708204.00;1812980.80;0.00;0.00;1442521184.80;3263359202.65;1350751007.29;70883770.46;443590754.22;0.00;25848323.81;480749499.87;1021072348.36;208833181.25;13146.11;2580669683.01;682689519.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;67587259.20;0.00;0.00;67587259.20;691393.34;0.00;691393.34;0.00;68278652.54;614410867.10;3805769742.78;4420180609.88;296710978.88;390730641.89;3732738989.11
0731300000;1st;2023;281320577.71;302308369.69;583628947.40;1345858707.25;164716244.37;2094203899.02;126871182.37;56360043.64;119224271.74;25890279.78;328345777.53;2422549676.55;1119230679.96;12520655.98;62482317.48;6606882.17;1200840535.59;3623390212.14;410190844.24;155263437.54;55421892.65;3477879.71;52013430.89;149793470.54;415970111.33;1322346539.12;0.00;2148507494.69;1474882717.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17661280.57;17661280.57;260668543.96;0.00;0.00;260668543.96;0.00;0.00;0.00;527071605.01;787740148.97;704803849.05;3369972108.68;4074775957.73;393020277.59;220735920.55;3461019759.59
0702234000;5th;2023;37455310.01;53507585.73;90962895.74;177566020.01;8853672.35;277382588.10;24274739.00;33189708.27;25322374.15;7943992.52;90730813.94;368113402.04;723908367.96;515226.60;0.00;0.00;724423594.56;1092536996.60;411113731.25;111736735.34;60119956.08;0.00;0.00;88002976.21;259859667.63;60789580.21;2445647.81;734208626.90;358328369.70;0.00;0.00;0.00;0.00;32849371.61;0.00;32849371.61;33263846.17;66113217.78;197256606.09;0.00;0.00;197256606.09;11450085.56;0.00;11450085.56;140872460.04;349579151.69;74862435.79;1055037810.22;1129900246.01;131694673.05;23529632.16;974675940.80
0701242000;3rd;2023;40932798.68;49515901.72;90448700.40;269101968.08;14550532.02;374101200.50;20424965.26;87178020.21;80070873.32;10454128.55;198127987.34;572229187.84;585610784.04;1163262.47;0.00;564410.50;587338457.01;1159567644.85;697876118.30;47545176.00;69399180.47;0.00;0.00;76277914.39;193222270.86;125370987.07;0.00;1016469376.23;143098268.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;34608912.57;0.00;0.00;34608912.57;0.00;0.00;0.00;0.00;34608912.57;108489356.05;644488972.81;752978328.86;127006300.16;103327717.84;522644310.86
0702250000;3rd;2023;68306187.85;97580027.29;165886215.14;270995646.88;30620912.52;467502774.54;12740955.98;11529525.71;62216898.81;30366729.29;116854109.79;584356884.33;923468037.00;3523108.81;0.00;0.00;926991145.81;1511348030.14;462522270.78;140921453.77;27126320.55;0.00;59528601.62;338827128.91;566403504.85;161807982.19;0.00;1190733757.82;320614272.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;40.00;0.00;0.00;40.00;0.00;0.00;0.00;80876498.45;80876538.45;239737733.87;319178783.64;558916517.51;54284405.63;157092485.95;347539625.93
0704621000;4th;2023;4528428.30;5309988.56;9838416.86;18756791.41;1893544.79;30488753.06;5083378.05;13668910.93;0.00;601561.94;19353850.92;49842603.98;826514976.00;0.00;1483340.63;0.00;827998316.63;877840920.61;382636806.23;4859381.47;57330877.31;0.00;0.00;21991835.58;84182094.36;75427382.20;0.00;542246282.79;335594637.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11764982.90;11764982.90;8875665.93;0.00;0.00;8875665.93;32289467.20;0.00;32289467.20;165769974.12;206935107.25;140424513.47;735274717.15;875699230.62;76523955.83;79756308.72;719418966.07
0702251000;3rd;2023;150809094.75;111110620.37;261919715.12;378361153.22;7834747.64;648115615.98;22699384.44;10989846.26;51233418.70;1868673.51;86791322.91;734906938.89;1017912474.00;477807.71;28009152.94;0.00;1046399434.65;1781306373.54;891511449.91;9290529.66;62676275.20;0.00;5949560.90;21477224.34;99393590.10;128547455.02;20698326.37;1140150821.40;641155552.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14104393.43;14104393.43;71618831.07;0.00;0.00;71618831.07;47009899.92;0.00;47009899.92;201603800.59;320232531.58;335027413.99;2631822209.35;2966849623.34;398642597.51;125051064.74;2443155961.09
0803708000;1st (as Municipality);2023;15053659.28;14733963.18;29787622.46;53453226.25;2891212.71;86132061.42;10480510.30;131756226.45;60242283.50;883055.25;203362075.50;289494136.92;1108602843.00;2400541.98;0.00;6639179.63;1117642564.61;1407136701.53;296007371.72;14174439.07;141534259.31;0.00;0.00;61356793.51;217065491.89;94007552.08;0.00;607080415.69;800056285.84;0.00;0.00;0.00;0.00;61834104.79;0.00;61834104.79;14621875.71;76455980.50;171449295.00;0.00;0.00;171449295.00;0.00;0.00;0.00;359145441.31;530594736.31;345917530.03;1212309622.47;1558227152.50;166057103.28;78131444.95;1314038604.27
0802604000;1st (as Municipality);2023;3642308.88;5203298.40;8845607.28;25440835.64;1765367.46;36051810.38;10953452.97;30815390.17;0.00;853001.59;42621844.73;78673655.11;1043204151.00;658874.27;157454.00;260000.00;1044280479.27;1122954134.38;419519763.83;8130089.33;62347315.76;49885.00;7212287.01;58870269.52;136609846.62;104120850.33;0.00;660250460.78;462703673.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10051626.27;10051626.27;278741989.93;0.00;0.00;278741989.93;0.00;0.00;0.00;0.00;278741989.93;194013309.94;475112437.21;669125747.15;8808765.70;212786104.90;447530876.55
0806003000;1st;2023;18573126.29;17220813.03;35793939.32;84142218.23;3552898.62;123489056.17;20813914.65;7192950.32;15642512.00;542050.81;44191427.78;167680483.95;1773967413.00;3906231.76;0.00;26582222.68;1804455867.44;1972136351.39;781272425.76;33384590.37;115407787.14;0.00;47787016.05;139515782.18;336095175.74;139109465.91;11885999.46;1268363066.87;703773284.52;199274.68;0.00;0.00;199274.68;0.00;0.00;0.00;1673375.59;1872650.27;236858692.02;0.00;0.00;236858692.02;30950460.61;0.00;30950460.61;0.00;267809152.63;437836782.16;508214122.84;946050905.00;183126318.93;84562770.32;678361815.75
0806005000;5th;2023;10713753.99;10513785.93;21227539.92;50233506.47;3200568.50;74661614.89;22229458.96;15160619.70;10992620.08;1075378.46;49458077.20;124119692.09;874569183.00;720.00;0.00;0.00;874569903.00;998689595.09;418871017.74;9403462.57;68133280.48;0.00;48270790.28;84784735.92;210592269.25;82083711.06;3771593.49;715318591.54;283371003.55;0.00;0.00;0.00;0.00;5632000.00;0.00;5632000.00;110463037.47;116095037.47;93582291.70;0.00;0.00;93582291.70;8015000.04;0.00;8015000.04;128839390.38;230436682.12;169029358.90;886022666.17;1055052025.07;86252899.95;105420467.13;863378657.99
